OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
3,36,TELANGANA,3,KARIMNAGAR,26,Karimnagar,3,KARIMNAGAR,2803,,0.70148422945,0.01962756492,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:26
15,36,TELANGANA,9,WARANGAL,108,Bhupalpalle,15,WARANGAL(SC),2815,,2.6351522462,0.10990710787,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:108
5,36,TELANGANA,2,NIZAMABAD,16,Kamareddy,5,ZAHIRABAD,2805,,1.36118347371,0.06344110698,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:16
3,36,TELANGANA,3,KARIMNAGAR,30,Manakondur (SC),3,KARIMNAGAR,2803,,1.83930235906,0.08956634644,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:30
3,36,TELANGANA,3,KARIMNAGAR,31,Huzurabad,3,KARIMNAGAR,2803,,1.30930610591,0.0556637146,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:31
5,36,TELANGANA,4,MEDAK,35,Narayankhed,5,ZAHIRABAD,2805,,2.07898019938,0.09956627075,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:35
3,36,TELANGANA,3,KARIMNAGAR,32,Husnabad,3,KARIMNAGAR,2803,,1.76042726952,0.09303603097,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:32
6,36,TELANGANA,4,MEDAK,33,Siddipet,6,MEDAK,2806,,1.5409502244,0.07170423947,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:33
6,36,TELANGANA,4,MEDAK,41,Dubbak,6,MEDAK,2806,,1.89794092102,0.0690251927,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:41
15,36,TELANGANA,9,WARANGAL,104,Parkal,15,WARANGAL(SC),2815,,1.83480249123,0.05634629545,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:104
6,36,TELANGANA,4,MEDAK,34,Medak,6,MEDAK,2806,,2.34380753659,0.08505537998,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:34
15,36,TELANGANA,9,WARANGAL,107,Waradhanapet (SC),15,WARANGAL(SC),2815,,2.35303254642,0.05916508666,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:107
16,36,TELANGANA,10,KHAMMAM,110,Pinapaka (ST),16,MAHABUBABAD(ST),2816,,2.98496614147,0.21520786919,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:110
16,36,TELANGANA,9,WARANGAL,103,Narsampet,16,MAHABUBABAD(ST),2816,,1.49192794768,0.06840159557,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:103
5,36,TELANGANA,4,MEDAK,36,Andole (SC),5,ZAHIRABAD,2805,,2.15282820966,0.11092876937,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:36
15,36,TELANGANA,9,WARANGAL,99,Ghanpur (Station) (SC),15,WARANGAL(SC),2815,,1.95307251139,0.10368896927,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:99
6,36,TELANGANA,4,MEDAK,42,Gajwel,6,MEDAK,2806,,2.01318056946,0.10128224743,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:42
14,36,TELANGANA,9,WARANGAL,98,Jangoan,14,BHONGIR,2814,,1.56572550426,0.09303428866,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:98
6,36,TELANGANA,4,MEDAK,37,Narsapur,6,MEDAK,2806,,1.67323304298,0.10292245187,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:37
15,36,TELANGANA,9,WARANGAL,105,Warangal West,15,WARANGAL(SC),2815,,0.31918078299,0.00431492125,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:105
5,36,TELANGANA,4,MEDAK,38,Zahirabad (SC),5,ZAHIRABAD,2805,,1.78283722415,0.0925681399,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:38
15,36,TELANGANA,9,WARANGAL,106,Warangal East,15,WARANGAL(SC),2815,,0.25740095378,0.0038737346,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:106
16,36,TELANGANA,9,WARANGAL,102,Mahabubabad (ST),16,MAHABUBABAD(ST),2816,,1.74255420394,0.08130930823,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:102
17,36,TELANGANA,10,KHAMMAM,117,Kothagudem,17,KHAMMAM,2817,,1.87517054762,0.08070335946,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:117
14,36,TELANGANA,8,NALGONDA,97,Alair,14,BHONGIR,2814,,2.35573294776,0.11461136557,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:97
6,36,TELANGANA,4,MEDAK,40,Patancheru,6,MEDAK,2806,,1.29930998579,0.03916695186,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:40
15,36,TELANGANA,9,WARANGAL,100,Palakurthi,15,WARANGAL(SC),2815,,1.72932368458,0.09775409579,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:100
6,36,TELANGANA,4,MEDAK,39,Sangareddy,6,MEDAK,2806,,1.50623305296,0.05506379826,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:39
16,36,TELANGANA,10,KHAMMAM,111,Yellandu (ST),16,MAHABUBABAD(ST),2816,,2.53264341448,0.12534363232,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:111
7,36,TELANGANA,6,RANGAREDDI,43,Medchal,7,MALKAJGIRI,2807,,1.52671854438,0.06378866531,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:43
10,36,TELANGANA,6,RANGAREDDI,55,Vicarabad (SC),10,CHEVELLA,2810,,1.72477494623,0.1002671197,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:55
7,36,TELANGANA,6,RANGAREDDI,45,Quthbullapur,7,MALKAJGIRI,2807,,0.563090515,0.01052178105,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:45
14,36,TELANGANA,8,NALGONDA,94,Bhongir,14,BHONGIR,2814,,1.58108876864,0.08134229992,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:94
17,36,TELANGANA,10,KHAMMAM,118,Aswaraopeta (ST),17,KHAMMAM,2817,,2.67502183598,0.20538641738,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:118
16,36,TELANGANA,9,WARANGAL,101,Dornakal (ST),16,MAHABUBABAD(ST),2816,,1.75813039066,0.08066947153,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:101
7,36,TELANGANA,6,RANGAREDDI,44,Malkajgiri,7,MALKAJGIRI,2807,,0.56162880668,0.00849251444,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:44
17,36,TELANGANA,10,KHAMMAM,115,Wyra (ST),17,KHAMMAM,2817,,2.26144159787,0.0944552736,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:115
10,36,TELANGANA,6,RANGAREDDI,53,Chevella (SC),10,CHEVELLA,2810,,1.64629532756,0.07824359872,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:53
10,36,TELANGANA,6,RANGAREDDI,52,Serilingampally,10,CHEVELLA,2810,,0.59050517379,0.01032612575,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:52
7,36,TELANGANA,6,RANGAREDDI,46,Kukatpalle,7,MALKAJGIRI,2807,,0.36927331602,0.00596701355,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:46
14,36,TELANGANA,8,NALGONDA,96,Thungathurthi (SC),14,BHONGIR,2814,,1.93304246048,0.10134537721,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:96
7,36,TELANGANA,6,RANGAREDDI,47,Uppal,7,MALKAJGIRI,2807,,0.53417119287,0.00926210229,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:47
7,36,TELANGANA,5,HYDERABAD,71,Secunderabad Cantt. (SC,7,MALKAJGIRI,2807,,0.31876913827,0.00147912788,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:71
10,36,TELANGANA,6,RANGAREDDI,56,Tandur,10,CHEVELLA,2810,,1.64847741608,0.07562142247,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:56
8,36,TELANGANA,5,HYDERABAD,62,Sanathnagar,8,SECUNDERABAD,2808,,0.19274617202,0.00180570133,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:62
8,36,TELANGANA,5,HYDERABAD,70,Secunderabad,8,SECUNDERABAD,2808,,0.13066651317,0.00078693912,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:70
8,36,TELANGANA,5,HYDERABAD,59,Amberpet,8,SECUNDERABAD,2808,,0.25381030808,0.00102594253,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:59
8,36,TELANGANA,5,HYDERABAD,61,Jubilee Hills,8,SECUNDERABAD,2808,,0.18368454233,0.00106429244,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:61
8,36,TELANGANA,5,HYDERABAD,57,Musheerabad,8,SECUNDERABAD,2808,,0.16408983057,0.00104823031,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:57
10,36,TELANGANA,6,RANGAREDDI,51,Rajendranagar,10,CHEVELLA,2810,,1.05766195423,0.03086407686,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:51
8,36,TELANGANA,5,HYDERABAD,63,Nampally,8,SECUNDERABAD,2808,,0.1277104644,0.00088877336,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:63
8,36,TELANGANA,5,HYDERABAD,60,Khairatabad,8,SECUNDERABAD,2808,,0.13574485268,0.00092860567,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:60
9,36,TELANGANA,5,HYDERABAD,64,Karwan,9,HYDERABAD,2809,,0.1829281527,0.00130294981,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:64
9,36,TELANGANA,5,HYDERABAD,58,Malakpet,9,HYDERABAD,2809,,0.12003408289,0.00074968302,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:58
9,36,TELANGANA,5,HYDERABAD,65,Goshamahal,9,HYDERABAD,2809,,0.11568095351,0.00059239038,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:65
14,36,TELANGANA,6,RANGAREDDI,48,Ibrahimpatnam,14,BHONGIR,2814,,1.77456492306,0.08945466392,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:48
9,36,TELANGANA,5,HYDERABAD,69,Bahadurpura,9,HYDERABAD,2809,,0.18141867106,0.00088118204,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:69
17,36,TELANGANA,10,KHAMMAM,113,Palair,17,KHAMMAM,2817,,1.87609648935,0.08093143058,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:113
9,36,TELANGANA,5,HYDERABAD,66,Charminar,9,HYDERABAD,2809,,0.16280112763,0.00072482878,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:66
17,36,TELANGANA,10,KHAMMAM,112,Khammam,17,KHAMMAM,2817,,0.77268558078,0.02137091772,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:112
14,36,TELANGANA,8,NALGONDA,95,Nakrekal (SC),14,BHONGIR,2814,,1.89970311009,0.10103983627,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:95
7,36,TELANGANA,6,RANGAREDDI,49,Lal Bahadur Nagar,7,MALKAJGIRI,2807,,0.28454052785,0.0028294794,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:49
9,36,TELANGANA,5,HYDERABAD,68,Yakutpura,9,HYDERABAD,2809,,0.11871382226,0.00067201751,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:68
14,36,TELANGANA,8,NALGONDA,93,Munugode,14,BHONGIR,2814,,2.15588503237,0.13046383712,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:93
9,36,TELANGANA,5,HYDERABAD,67,Chandrayangutta,9,HYDERABAD,2809,,0.15103606155,0.00076184463,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:67
10,36,TELANGANA,6,RANGAREDDI,54,Pargi,10,CHEVELLA,2810,,1.83019659871,0.09820956322,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:54
10,36,TELANGANA,6,RANGAREDDI,50,Maheswaram,10,CHEVELLA,2810,,1.27300252748,0.05472019981,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:50
13,36,TELANGANA,8,NALGONDA,91,Suryapet,13,NALGONDA,2813,,1.57086366417,0.06167407701,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:91
17,36,TELANGANA,10,KHAMMAM,116,Sathupalle (SC),17,KHAMMAM,2817,,1.94524086231,0.10038471818,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:116
13,36,TELANGANA,8,NALGONDA,90,Kodad,13,NALGONDA,2813,,1.54370007466,0.06948630842,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:90
11,36,TELANGANA,7,MAHBUBNAGAR,72,Kodangal,11,MAHBUBNAGAR,2811,,1.840170384,0.09901607466,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:72
11,36,TELANGANA,7,MAHBUBNAGAR,84,Shadnagar,11,MAHBUBNAGAR,2811,,1.87808847218,0.0857783586,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:84
17,36,TELANGANA,10,KHAMMAM,114,Madhira (SC),17,KHAMMAM,2817,,2.3474185135,0.08830257183,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:114
13,36,TELANGANA,8,NALGONDA,92,Nalgonda,13,NALGONDA,2813,,1.31398741708,0.06968055417,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:92
13,36,TELANGANA,8,NALGONDA,88,Miryalaguda,13,NALGONDA,2813,,1.54342824151,0.07290452573,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:88
12,36,TELANGANA,7,MAHBUBNAGAR,83,Kalwakurthy,12,NAGARKURNOOL(SC),2812,,2.26920591271,0.12522486461,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:83
11,36,TELANGANA,7,MAHBUBNAGAR,75,Jadcherla,11,MAHBUBNAGAR,2811,,2.11113422773,0.08968104083,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:75
13,36,TELANGANA,8,NALGONDA,89,Huzurnagar,13,NALGONDA,2813,,1.53601639253,0.10400323057,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:89
13,36,TELANGANA,8,NALGONDA,86,Devarakonda (ST),13,NALGONDA,2813,,3.09389628417,0.1772407874,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:86
13,36,TELANGANA,8,NALGONDA,87,Nagarjuna Sagar,13,NALGONDA,2813,,2.17290978676,0.1244091299,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:87
11,36,TELANGANA,7,MAHBUBNAGAR,73,Narayanpet,11,MAHBUBNAGAR,2811,,1.98912360184,0.07258025668,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:73
11,36,TELANGANA,7,MAHBUBNAGAR,74,Mahbubnagar,11,MAHBUBNAGAR,2811,,1.27576822248,0.03577717775,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:74
12,36,TELANGANA,7,MAHBUBNAGAR,82,Achampet (SC),12,NAGARKURNOOL(SC),2812,,3.48513857497,0.29187904987,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:82
12,36,TELANGANA,7,MAHBUBNAGAR,81,Nagarkurnool,12,NAGARKURNOOL(SC),2812,,1.44836401175,0.09680077053,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:81
11,36,TELANGANA,7,MAHBUBNAGAR,77,Makthal,11,MAHBUBNAGAR,2811,,2.41277066956,0.12056540782,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:77
11,36,TELANGANA,7,MAHBUBNAGAR,76,Devarkadra,11,MAHBUBNAGAR,2811,,2.06705828147,0.09100832703,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:76
12,36,TELANGANA,7,MAHBUBNAGAR,78,Wanaparthy,12,NAGARKURNOOL(SC),2812,,2.1174408566,0.09312760859,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:78
12,36,TELANGANA,7,MAHBUBNAGAR,85,Kollapur,12,NAGARKURNOOL(SC),2812,,2.07511558382,0.14307363243,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:85
12,36,TELANGANA,7,MAHBUBNAGAR,79,Gadwal,12,NAGARKURNOOL(SC),2812,,1.58848967323,0.09470183819,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:79
12,36,TELANGANA,7,MAHBUBNAGAR,80,Alampur (SC),12,NAGARKURNOOL(SC),2812,,2.09666221359,0.12097269048,country:in/state:tg,TG,country:in/state:ap/assembly-constituency:80
